,Latitud,Longitud
650,10.984,-74.78304
651,11.0168,-74.8258
652,10.93026,-74.80059
653,10.95227,-74.82175
654,10.96576,-74.80647
655,10.96999,-74.80493
656,11.00129,-74.80465
657,10.93626,-74.78068
658,10.93228,-74.78201
659,10.97127,-74.78514
660,10.9738,-74.78489
661,11.00289,-74.81538
662,3.42515,-76.47527
663,10.92827,-74.79492
664,10.92813,-74.79613
665,10.96221,-74.80741
666,10.99611,-74.80886
667,10.94609,-74.80052
668,10.9457,-74.82178
669,11.00695,-74.82612
670,11.00573,-74.81712
671,10.93227,-74.782
672,10.97793,-74.82697
673,10.95463,-74.79238
674,10.97086,-74.83167
675,10.93228,-74.78201
676,10.92945,-74.7949
677,11.00805,-74.82211
678,10.96983,-74.78276
679,10.95361,-74.77874
680,10.96959,-74.79524
681,10.96609,-74.80816
682,10.95798,-74.80265
683,19.13525,-96.12177
684,10.98284,-74.79365
685,10.99944,-74.791
686,11.02512,-74.8024
687,10.94901,-74.77725
688,10.94624,-74.79005
689,10.97065,-74.82807
690,10.96135,-74.78508
691,10.96183,-74.8064
692,10.97122,-74.81088
693,10.93834,-74.7989
694,10.93313,-74.80379
695,10.96339,-74.8026
696,10.94118,-74.80747
697,10.97264,-74.77475
698,10.94429,-74.80727
699,10.95746,-74.80219
700,10.96354,-74.77514
701,11.00304,-74.82077
702,11.01751,-74.8214
703,10.92991,-74.79847
704,10.93062,-74.79514
705,10.99571,-74.81629
706,10.97702,-74.83235
707,10.99684,-74.8085
708,4.64851,-74.0877
709,11.01283,-74.81621
710,10.91615,-74.8826
711,4.67298,-74.04541
712,3.87555,-76.99768
713,10.94457,-74.82619
714,11.00648,-74.78962
715,10.96102,-74.82703
716,10.99234,-74.802
717,11.01468,-74.81733
718,10.92906,-74.78652
719,10.97286,-74.83714
720,10.9878,-74.78721
721,10.99772,-74.81513
722,10.95393,-74.774
723,11.01334,-74.81822
724,10.92813,-74.79613
725,3.41854,-76.50656
726,11.00821,-74.79647
727,10.99395,-74.78724
728,10.98461,-74.79256
729,10.96546,-74.8333
730,10.95852,-74.77459
731,10.95368,-74.79526
732,11.01188,-74.8237
733,10.96221,-74.80741
734,10.93415,-74.78711
735,10.96113,-74.8402
736,10.97634,-74.7769
737,10.97925,-74.78267
738,-34.91782,-57.92157
739,10.96688,-74.78389
740,39.52676,-0.48606
741,10.99927,-74.80862
742,10.96835,-74.83805
743,10.9876,-74.79977
744,10.99531,-74.81363
745,10.94781,-74.80211
746,10.9436,-74.83637
747,11.00143,-74.82138
748,4.5907,-74.19365
749,39.52676,-0.48606
750,10.99412,-74.78106
751,5.06256,-75.4773
752,10.96974,-74.8387
753,10.93024,-74.79438
754,11.01314,-74.81002
755,11.01908,-74.80452
756,10.96263,-74.82061
757,11.0,-74.82619
758,10.97636,-74.77736
759,10.99389,-74.803
760,10.96712,-74.79638
761,10.9878,-74.78721
762,10.98133,-74.83769
763,10.97634,-74.7769
764,11.03224,-74.86212
765,10.97089,-74.80929
766,11.0053,-74.79907
767,10.9732,-74.79303
768,10.96993,-74.80239
769,10.97694,-74.83958
770,10.9675,-74.80155
771,11.01055,-74.81198
772,10.98979,-74.7792
773,10.94662,-74.8102
774,10.97634,-74.7769
775,10.94869,-74.78708
776,4.45389,-75.79156
777,10.96221,-74.80741
778,11.0164,-74.80854
779,10.95824,-74.82717
780,11.01657,-74.79586
781,10.97491,-74.83009
782,10.97459,-74.80163
783,10.9713,-74.83166
784,11.01997,-74.8215
785,10.97236,-74.79054
786,10.97636,-74.77736
787,10.96217,-74.78716
788,10.93228,-74.78201
789,10.98485,-74.80084
790,10.97644,-74.83343
791,10.9434,-74.78381
792,10.98722,-74.79162
793,10.9465,-74.78472
794,10.99711,-74.81662
795,10.96182,-74.83967
796,10.93809,-74.77477
797,10.95712,-74.78694
798,10.94987,-74.83397
799,10.99217,-74.80805
800,10.97103,-74.82719
801,10.94049,-74.77487
802,10.96067,-74.79977
803,10.96221,-74.80741
804,10.96204,-74.80717
805,10.97169,-74.83719
806,10.9349,-74.79929
807,10.93317,-74.78128
808,10.96149,-74.79249
809,18.89256,-96.96993
810,10.93979,-74.8003
811,10.93325,-74.8034
812,10.96221,-74.80741
813,10.96038,-74.80674
814,11.00564,-74.83322
815,10.97634,-74.7769
816,10.97257,-74.7817
817,10.95161,-74.83444
818,3.41854,-76.50656
819,10.96956,-74.78994
820,19.13155,-96.12153
821,10.96221,-74.80741
822,10.99601,-74.8089
823,11.02877,-74.8062
824,10.98853,-74.80152
825,10.98729,-74.78824
826,10.99217,-74.80805
827,10.92945,-74.7949
828,19.12705,-96.12156
829,10.98974,-74.80194
830,11.01533,-74.82678
831,19.25231,-97.89175
832,10.9889,-74.80217
833,11.01221,-74.80798
834,11.00702,-74.81271
835,11.00947,-74.82515
836,10.84356,-74.77174
837,11.00805,-74.82211
838,19.13525,-96.12177
839,10.96221,-74.80741
840,10.95822,-74.80876
841,11.00648,-74.78962
842,10.98957,-74.78464
843,10.95944,-74.80651
844,10.95308,-74.8195
845,10.97523,-74.80164
846,10.96221,-74.80741
847,10.98687,-74.82
848,10.97644,-74.83343
849,10.99455,-74.79884
850,10.98443,-74.80343
851,11.00929,-74.82659
852,10.98957,-74.78464
853,10.93231,-74.782
854,10.92729,-74.81736
855,11.01436,-74.83592
856,10.96363,-74.79558
857,10.98188,-74.78135
858,10.96737,-74.83671
859,11.00067,-74.81674
860,10.94728,-74.79608
861,11.00591,-74.78898
862,10.9457,-74.82178
863,10.95938,-74.80497
864,11.0096,-74.80893
865,10.99168,-74.78917
866,11.03224,-74.86212
867,11.00789,-74.79039
868,10.92758,-74.79606
869,11.03934,-74.82539
870,10.96221,-74.80741
871,10.9878,-74.78721
872,10.96094,-74.79119
873,10.96999,-74.80493
874,10.9606,-74.77486
875,11.01397,-74.80962
876,10.93203,-74.78612
877,10.98784,-74.80024
878,10.93985,-74.79146
879,10.96179,-74.79314
880,10.94254,-74.81667
881,10.95056,-74.82169
882,10.97224,-74.78431
883,10.94609,-74.79609
884,10.97589,-74.77987
885,11.01762,-74.83461
886,10.94593,-74.79412
887,10.97292,-74.78267
888,10.99931,-74.81977
889,10.97634,-74.7769
890,10.97553,-74.83348
891,10.99199,-74.81901
892,10.91615,-74.8826
893,10.99611,-74.80886
894,10.97634,-74.7769
895,10.9461,-74.7954
896,10.96531,-74.79715
897,10.97848,-74.82583
