,Latitud,Longitud
159,10.958562,-74.8236219
160,10.9637508,-74.817714
161,10.9830795,-74.8000929
162,10.9998253,-74.8138634
163,10.9719722,-74.8366987
164,10.9436406,-74.8297041
165,10.9644937,-74.838263
166,10.928945,-74.7869449
167,-3.269742,-79.967358
168,41.4256535,1.9512484
169,10.833834,-74.762827
170,10.9946368,-74.8026258
171,10.989809,-74.7973259
172,10.9456954,-74.821784
173,11.0038937,-74.81273
174,10.9806769,-74.7902965
175,10.958562,-74.8236219
176,10.9906637,-74.7796646
177,10.9433388,-74.8310798
178,10.9249532,-74.7938298
179,10.99684,-74.8085
180,11.0030408,-74.8207699
181,10.9784769,-74.8258334
182,11.0059154,-74.7889819
183,10.9906569,-74.7829166
184,10.9928476,-74.8113469
185,10.929058,-74.7865159
186,10.96712,-74.79638
187,10.9731137,-74.797579
188,10.982466,-74.7844509
189,10.9363037,-74.82093
190,10.929058,-74.7865159
191,3.5554395,-76.2889663
192,10.9763357,-74.7769003
193,10.976442,-74.8334329
194,10.9406273,-74.8279511
195,10.95393,-74.774
196,10.98371,-74.80475
197,10.96221,-74.8074099
198,10.9787798,-74.7808437
199,10.9640936,-74.8388495
200,21.045151,-89.640565
201,10.9763357,-74.7769003
202,10.9574605,-74.8021946
203,10.988528,-74.7851589
204,10.9404435,-74.7974313
205,10.936691,-74.8182519
206,10.9828663,-74.8333748
207,10.9659813,-74.7898892
208,10.8471699,-74.7823034
209,11.01302,-74.81299
210,10.976211,-74.7770319
211,10.9906485,-74.7811093
212,10.9587181,-74.8032712
213,10.9465028,-74.7876894
214,-36.5590884,-56.6884896
215,10.9826,-74.8304659
216,10.9595101,-74.7869561
217,21.287663,-89.6635509
218,10.9606838,-74.8395547
219,10.9402637,-74.7911673
220,10.9668779,-74.7838872
221,-16.6553798,-49.2726338
222,10.95712,-74.78694
223,10.9961063,-74.808858
224,10.9724884,-74.7975736
225,10.9719722,-74.8366987
226,10.93931,-74.7743
227,10.9324,-74.8066429
228,10.9465953,-74.810263
229,10.9816407,-74.7877748
230,11.0270413,-74.8045534
231,10.976163,-74.7769189
232,10.9893447,-74.8030073
233,10.9518953,-74.7838688
234,10.97154,-74.83706
235,10.9274011,-74.7924639
236,11.0082992,-74.8041824
237,39.6080727,-0.5607188
238,10.9570578,-74.8763717
239,10.9809942,-74.8106591
240,11.0270413,-74.8045534
241,10.9974405,-74.7910562
242,10.97169,-74.83719
243,10.9843514,-74.8360948
244,10.9362647,-74.810282
245,10.976495,-74.7776429
246,10.9926681,-74.7801967
247,10.9708929,-74.8092932
248,10.933101,-74.8335123
249,10.833834,-74.762827
250,11.0059154,-74.7889819
251,20.9740275,-89.6104595
252,11.01124,-74.81151
253,10.9323084,-74.7819995
254,10.9900655,-74.7838066
255,10.9717974,-74.7795708
256,32.612915,-115.4592896
257,10.99684,-74.8085
258,10.958562,-74.8236219
259,10.9763357,-74.7769003
260,11.000045,-74.7915419
261,10.93809,-74.77477
262,10.9901805,-74.8252373
263,10.9530645,-74.8195461
264,10.9322974,-74.782005
265,10.9982358,-74.7919531
266,11.0083834,-74.8359818
267,10.9589432,-74.8036341
268,10.9629986,-74.7950365
269,10.9625875,-74.7751471
270,11.02008,-74.81449
271,4.6265039,-74.0746085
272,10.946365,-74.8200564
273,10.9878193,-74.7971413
274,10.9763357,-74.7769003
275,10.96996,-74.7831787
276,10.965835,-74.801596
277,10.9802458,-74.7868717
278,11.003516,-74.7867949
279,-20.2070126,-70.135958
280,10.929058,-74.7865159
281,10.9323126,-74.7819974
282,10.9838505,-74.77758
283,10.9841558,-74.7837613
284,11.00828,-74.8147473
285,11.0059154,-74.7889819
286,10.98523,-74.80342
287,10.979081,-74.7961179
288,10.977015,-74.8323549
289,10.9718963,-74.8090924
290,10.9551777,-74.8232752
291,10.9434893,-74.8304277
292,10.94521,-74.8241039
293,10.96481,-74.78136
294,10.9636206,-74.81908
295,11.0047984,-74.7997751
296,10.9597037,-74.8055493
297,10.9834181,-74.8013672
298,10.93931,-74.7743
299,10.9298674,-74.7966759
300,10.9692197,-74.7727046
301,10.93869,-74.77449
302,10.979022,-74.7967079
303,10.96835,-74.83805
304,10.9871202,-74.7989169
305,10.9928737,-74.8093417
306,10.957827,-74.8292539
307,3.418626,-76.5062839
308,6.1764277,-75.6075929
309,10.9554271,-74.8082327
310,10.9901726,-74.7987388
311,10.98376,-74.7893868
312,10.9820544,-74.7899122
313,11.0081268,-74.8099978
314,10.9701605,-74.7837254
315,11.0071398,-74.7914846
316,10.9763357,-74.7769003
317,10.9437005,-74.807742
318,10.994008,-74.7977026
319,10.9650979,-74.7877238
320,10.9542802,-74.7966159
321,39.526758,-0.4860578
322,10.979565,-74.7774212
323,10.948938,-74.8036526
324,10.9492169,-74.7999471
325,10.9730024,-74.7924515
326,10.9906753,-74.7824354
327,10.9678458,-74.789872
328,10.99847,-74.82001
329,11.00875,-74.81398
330,10.9530537,-74.793862
331,10.9382723,-74.7991456
332,10.93625,-74.79692
333,10.94204,-74.79142
334,39.9616093,-0.0685639
335,4.7256812,-74.0572704
336,10.9638784,-74.828224
337,10.9363037,-74.82093
338,10.929449,-74.7948949
339,10.9763357,-74.7769003
340,10.99832,-74.82267
341,41.4256535,1.9512484
342,10.951744,-74.7708889
343,10.9514802,-74.7887836
344,10.9880902,-74.7790193
345,5.0395826,-75.5093355
346,11.0064766,-74.7896194
347,10.9925546,-74.8065617
348,10.936299,-74.8178026
349,25.4294925,-102.1845516
350,10.9628234,-74.7886974
351,10.9467042,-74.8049332
352,10.9880957,-74.822197
353,10.9612611,-74.7697354
354,10.977053,-74.8323649
355,10.98854,-74.80696
356,10.9745037,-74.8101971
357,10.9767589,-74.8074004
358,11.01751,-74.8214
359,11.015717,-74.7948519
360,10.934996,-74.7909233
361,10.9891347,-74.7910532
362,11.0064766,-74.7896194
363,10.96616,-74.78087
364,10.9591495,-74.8074406
365,19.1552612,-96.9704921
366,10.9897951,-74.7792016
367,11.013429,-74.831628
368,10.95753,-74.77958
369,10.9480938,-74.8302456
370,11.007886,-74.7903882
371,10.9836911,-74.7815933
372,10.9671479,-74.7994944
373,10.9719722,-74.8366987
374,10.93841,-74.82584
375,10.9824454,-74.8108437
376,10.99354,-74.82492
377,10.980803,-74.8402139
378,11.015717,-74.7948519
379,10.9576214,-74.8046889
380,40.71436,-73.63818
381,10.96221,-74.8074099
382,11.0110323,-74.8109424
383,10.99227,-74.82447
384,10.9561121,-74.8009982
385,10.9931816,-74.8009539
386,10.9323126,-74.7819974
387,-20.2070126,-70.135958
388,10.9671768,-74.7925278
389,10.93897,-74.82679
390,36.4776975,-5.0058486
391,10.972316,-74.7713939
392,39.5291292,-0.4844357
393,10.9482934,-74.8143983
394,10.9639714,-74.7929265
395,10.96221,-74.8074099
396,10.96221,-74.8074099
397,10.9719722,-74.8366987
398,10.9736271,-74.8598074
399,39.526758,-0.4860578
400,10.9763357,-74.7769003
401,10.9529615,-74.8216117
402,10.9227022,-74.8146958
403,11.0052399,-74.8076991
404,11.0199113,-74.8039677
405,41.4256535,1.9512484
406,10.9587181,-74.8032712
407,10.9682592,-74.8074848
408,11.0006556,-74.7992614
409,10.9523553,-74.8070779
410,10.95918,-74.7816
411,10.9542802,-74.7966159
412,10.9749468,-74.8244888
413,11.00963,-74.79544
414,10.99684,-74.8085
415,10.928945,-74.7869449
416,10.9911882,-74.798472
417,10.9534653,-74.8060571
418,32.612915,-115.4592896
419,10.9612189,-74.8027905
420,10.984166,-74.8238679
421,10.944293,-74.8072649
422,36.4776975,-5.0058486
423,10.965471,-74.8406109
424,10.9719722,-74.8366987
425,10.950295,-74.7918209
426,10.95393,-74.774
427,11.00888,-74.81608
428,10.9668779,-74.7838872
429,11.0159295,-74.8135405
430,10.9857287,-74.782669
431,10.9686953,-74.8073339
432,11.0215897,-74.7995779
433,10.9676516,-74.7891432
434,10.9908263,-74.8266975
435,10.97506,-74.78838
436,10.97217,-74.78992
437,11.00182,-74.79758
438,10.9806916,-74.8376739
439,10.986608,-74.8162139
440,10.9873679,-74.7957949
441,10.9662648,-74.7951865
442,11.00794,-74.8122
443,10.9926681,-74.7801967
444,11.0204755,-74.7987258
445,10.8471699,-74.7823034
446,11.0077,-74.81934
447,10.929058,-74.7865159
448,21.003947,-89.620377
449,10.976452,-74.7775569
450,11.0059154,-74.7889819
451,10.964425,-74.8119969
452,10.9725429,-74.8200431
453,10.9712237,-74.8108751
454,10.92713,-74.7916976
455,10.833834,-74.762827
456,11.0122085,-74.8079793
457,10.9613498,-74.8084363
458,3.4379708,-76.5489518
459,10.979081,-74.7961179
460,10.9684944,-74.8024584
461,10.976452,-74.7775569
462,11.0131374,-74.8100238
463,10.93717,-74.77971
464,10.96221,-74.8074099
465,11.0215897,-74.7995779
466,10.9582444,-74.8271735
467,10.9308257,-74.7911411
468,10.929058,-74.7865159
469,10.9490126,-74.777772
470,11.016918,-74.8051003
471,11.0148912,-74.8185578
472,10.9798474,-74.8216759
473,10.976452,-74.7775569
474,11.033337,-74.8673149
475,10.951964,-74.7708409
476,10.9862363,-74.8209757
477,10.9817108,-74.8107493
478,-20.207141,-70.1356718
479,10.9833778,-74.8073885
480,11.0059154,-74.7889819
481,10.9801089,-74.7881547
482,10.9605068,-74.8395447
483,10.9620727,-74.793878
484,10.9763357,-74.7769003
485,10.9991316,-74.8243051
486,3.402661,-76.5112459
487,10.9725724,-74.7817027
488,10.9967963,-74.8100488
489,10.9913149,-74.8044205
490,10.9542802,-74.7966159
491,10.99354,-74.82177
492,10.9763357,-74.7769003
493,10.932029,-74.7861189
494,10.9915748,-74.810117
495,10.9961063,-74.808858
496,21.279906,-89.677678
497,10.9628234,-74.7886974
498,10.9795263,-74.7861255
499,10.9582444,-74.8271735
500,10.94376,-74.7769
501,10.9820544,-74.7899122
502,10.9976146,-74.788424
503,10.9875853,-74.8229391
504,-34.2844006,-59.1205025
505,-20.207141,-70.1356718
506,11.004304,-74.7871109
507,11.0090524,-74.8243654
508,10.98448,-74.83046
509,10.9965137,-74.7936552
510,5.05523,-75.4929
511,10.9821,-74.79548
512,10.945,-74.8005107
513,10.9602472,-74.7895161
514,10.9719961,-74.7959607
515,10.9699383,-74.7991737
516,10.9643905,-74.8214324
517,10.9747437,-74.7974866
518,10.9542802,-74.7966159
519,10.95633,-74.80374
520,10.9723716,-74.8089946
521,-20.2080167,-70.1315722
522,10.9708929,-74.8092932
523,-20.207141,-70.1356718
524,10.990742,-74.7906051
525,10.988528,-74.7851589
526,19.80869,-90.597354
527,11.01871,-74.82271
528,10.9871202,-74.7989169
529,10.932051,-74.7860489
530,10.9323098,-74.7819988
531,10.9763357,-74.7769003
532,-34.9178159,-57.9215699
533,10.9467747,-74.7782766
534,10.9761273,-74.805889
535,11.013166,-74.7937899
536,10.9698287,-74.7827651
537,10.987798,-74.7872079
538,11.0059154,-74.7889819
539,10.9847037,-74.7796668
540,10.9891347,-74.7910532
541,10.961815,-74.8396705
542,21.15059,-88.1595104
543,-34.7595199,-58.2375339
544,10.9476,-74.77325
545,10.9742432,-74.7975241
546,10.96221,-74.8074099
547,10.99772,-74.81513
548,10.9911882,-74.798472
549,10.944293,-74.8072649
550,10.95099,-74.77821
551,10.9819832,-74.78192
552,10.9644937,-74.838263
553,10.965835,-74.801596
554,10.9999989,-74.794181
555,11.0136977,-74.8083227
556,10.979081,-74.7961179
557,11.006767,-74.7896809
558,10.95695,-74.77945
559,10.9846058,-74.7925627
560,10.9570255,-74.8193752
561,10.9822805,-74.7909848
562,10.9817826,-74.7808201
563,10.9834487,-74.7804478
564,10.963889,-74.7821451
565,10.9447568,-74.824773
566,11.0059154,-74.7889819
567,11.0030408,-74.8207699
568,10.9835276,-74.7765921
569,10.9983,-74.80778
570,11.0270413,-74.8045534
571,10.9816609,-74.7735549
572,10.9382723,-74.7991456
573,11.02916,-74.8661
574,10.9902144,-74.7859912
575,10.96221,-74.8074099
576,11.0134458,-74.8156751
577,10.9769005,-74.8086264
578,11.0221398,-74.813801
579,10.976211,-74.7770319
580,10.96835,-74.83805
581,11.0061514,-74.7891429
582,10.96135,-74.78074
583,4.5550553,-74.1232197
584,10.979565,-74.7774212
585,11.0110274,-74.7944446
586,10.9634088,-74.7866339
587,10.9370423,-74.834439
588,10.9761005,-74.7767731
589,10.96221,-74.8074099
590,10.976452,-74.7775569
591,10.9984649,-74.8146516
592,10.9750064,-74.7779007
593,11.0118288,-74.791615
594,10.9947,-74.81127
595,10.9391537,-74.7896333
596,11.003516,-74.7867949
597,10.9473395,-74.8135488
598,10.97217,-74.78992
599,10.9992588,-74.7838349
600,10.929058,-74.7865159
601,10.97699,-74.84545
602,10.984166,-74.8238679
603,10.9828608,-74.8342858
604,10.9460832,-74.80211
605,10.9737589,-74.7785541
606,18.6608709,-91.8119555
607,10.963331,-74.7797669
608,41.4256535,1.9512484
609,10.9634088,-74.7866339
610,10.94131,-74.77829
611,11.00535,-74.7893159
612,11.00729,-74.81599
613,10.95373,-74.77497
614,10.9582444,-74.8271735
615,36.4776975,-5.0058486
616,10.976163,-74.7769189
617,10.9873679,-74.7957949
618,10.9687013,-74.7974599
619,10.9848021,-74.7932045
620,39.526758,-0.4860578
621,10.93633,-74.77555
622,10.9369405,-74.7801553
623,10.9573164,-74.8329983
624,10.98163,-74.77246
625,10.955392,-74.8092559
626,10.9737974,-74.7848932
627,10.9653532,-74.8424864
628,10.9639714,-74.7929265
629,10.9998253,-74.8138634
630,10.9590737,-74.8370989
631,11.016918,-74.8051003
632,10.95972,-74.77325
633,10.976817,-74.8465919
634,10.9560538,-74.7741334
635,10.9398126,-74.7998693
636,10.9249532,-74.7938298
637,10.991419,-74.7800569
638,10.9513316,-74.7798926
639,10.966946,-74.8077639
640,10.9815034,-74.835987
641,10.9763357,-74.7769003
642,10.9881095,-74.8061549
643,10.9861068,-74.8072871
644,4.7427948,-74.0602266
645,10.9454088,-74.8241079
646,11.0236,-74.87067
647,10.9790077,-74.8419124
648,10.9714003,-74.7944767
649,10.9370597,-74.8098529
650,10.99899,-74.80741
651,10.9898945,-74.7825952
652,10.9763357,-74.7769003
653,10.96221,-74.8074099
654,32.612915,-115.4592896
655,10.9719722,-74.8366987
656,10.97154,-74.83706
657,11.0371674,-74.8671551
658,10.9323263,-74.7819906
659,10.9461879,-74.8005215
660,11.0227476,-74.8693852
661,11.03075,-74.86741
662,10.9919645,-74.8012833
663,10.9415395,-74.8023578
664,10.9875853,-74.8229391
665,11.00002,-74.81956
666,10.99279,-74.82391
667,10.976452,-74.7775569
668,10.9889011,-74.8021688
669,10.9396757,-74.7827629
670,10.9745569,-74.8363386
671,10.9349505,-74.8046544
672,10.95972,-74.77325
673,10.9825273,-74.7923099
674,11.0119762,-74.8320597
675,3.418626,-76.5062839
676,41.4256535,1.9512484
677,10.929058,-74.7865159
678,10.94404,-74.78975
679,10.9717974,-74.7795708
680,10.9872529,-74.8095439
681,21.279906,-89.677678
682,10.9523981,-74.7864325
683,10.94513,-74.8249
684,10.976452,-74.7775569
685,10.9624837,-74.8077733
686,10.958664,-74.8171629
687,36.4776975,-5.0058486
688,10.929058,-74.7865159
689,10.976978,-74.8465279
690,10.9766058,-74.8272851
691,19.80869,-90.597354
692,-16.6553798,-49.2726338
693,10.9913363,-74.802323
694,10.9454089,-74.7676555
695,11.0059154,-74.7889819
696,10.96221,-74.8074099
697,10.96221,-74.8074099
698,11.0162024,-74.8201564
699,10.979944,-74.7771329
700,39.526758,-0.4860578
701,10.9998253,-74.8138634
702,10.9347266,-74.7757579
703,10.9641532,-74.7789481
704,10.9611763,-74.791773
705,10.96459,-74.78795
706,10.9633542,-74.7834467
707,10.9747437,-74.7974866
708,10.9853276,-74.7888296
709,-20.207141,-70.1356718
710,4.6265039,-74.0746085
711,10.97506,-74.78838
712,11.001955,-74.7846109
713,10.9699521,-74.8036073
714,10.9723967,-74.8305597
715,11.0083834,-74.8359818
716,11.00324,-74.80496
717,10.9719722,-74.8366987
718,10.9662648,-74.7951865
719,11.013429,-74.831628
720,10.833834,-74.762827
721,19.117686,-97.9873012
722,10.966087,-74.8081627
723,10.9733684,-74.8085899
724,10.977053,-74.8323649
725,11.013429,-74.831628
726,10.9465953,-74.810263
727,10.96221,-74.8074099
728,39.526758,-0.4860578
729,11.00437,-74.82119
730,10.9796122,-74.77088
731,10.9813616,-74.8369824
732,10.94539,-74.77619
733,10.9523981,-74.7864325
734,10.976452,-74.7775569
735,10.9437563,-74.8240426
736,10.9993626,-74.826728
737,10.9817128,-74.8399207
738,23.2670795,-106.3770306
739,10.979565,-74.7774212
740,10.946059,-74.8049373
741,10.963331,-74.7797669
742,10.9505743,-74.796336
743,10.982466,-74.7844509
744,10.98043,-74.7830949
745,11.0202784,-74.8229008
746,10.9829897,-74.9533561
747,10.9227022,-74.8146958
748,10.98365,-74.79896
749,10.93809,-74.77477
750,11.0094739,-74.8251448
751,10.9387959,-74.7917988
752,10.96221,-74.8074099
753,11.013429,-74.831628
754,4.794443,-75.7366029
755,-16.6553798,-49.2726338
756,10.929058,-74.7865159
757,11.013429,-74.831628
758,10.99156,-74.78576
759,10.976452,-74.7775569
760,10.9644937,-74.838263
761,11.0397927,-74.8279361
762,4.5016215,-74.1135931
763,10.990742,-74.7906051
764,10.9517954,-74.8108071
765,10.9659289,-74.7751076
766,3.418626,-76.5062839
767,10.9644937,-74.838263
768,10.9891882,-74.7820022
769,11.0270413,-74.8045534
770,11.003516,-74.7867949
771,10.947806,-74.8170549
772,10.9523068,-74.8228117
773,10.9848021,-74.7932045
774,10.9745569,-74.8363386
775,10.9763357,-74.7769003
776,10.9227022,-74.8146958
777,11.0096016,-74.8089332
778,10.833834,-74.762827
779,10.9719722,-74.8366987
780,10.99315,-74.8034
781,11.039339,-74.8253919
782,11.01315,-74.83644
783,-20.2080145,-70.1319168
784,10.93841,-74.77919
785,-16.6553798,-49.2726338
786,11.0137085,-74.8059407
787,10.97431,-74.83305
788,10.98575,-74.81243
789,10.94545,-74.82498
790,11.0370509,-74.8168878
791,10.997903,-74.7960008
792,11.00875,-74.81398
793,21.287663,-89.6635509
794,10.9653532,-74.8424864
795,19.4087569,-99.0829494
796,10.9747437,-74.7974866
797,10.977053,-74.8323649
798,10.976495,-74.7776429
799,4.6751738,-74.108563
800,-20.2070126,-70.135958
801,10.9387315,-74.7927578
802,10.9625875,-74.7751471
803,10.9769005,-74.8086264
804,21.279906,-89.677678
805,10.9803458,-74.790382
806,11.00785,-74.81719
807,10.984862,-74.7869172
808,10.9308257,-74.7911411
809,10.9763357,-74.7769003
810,10.944293,-74.8072649
811,11.016573,-74.7958609
812,10.9834181,-74.8013672
813,10.9476411,-74.7778912
814,11.01751,-74.8214
815,10.93178,-74.7993
816,10.9545967,-74.8076919
817,10.96446,-74.8385
818,10.9719722,-74.8366987
819,10.979022,-74.7967079
820,10.9467677,-74.7848474
821,20.9740275,-89.6104595
822,10.9845458,-74.7856249
823,10.9582444,-74.8271735
824,10.9763357,-74.7769003
825,10.967188,-74.8068629
826,10.934985,-74.7739419
827,11.0156253,-74.8054517
828,10.929058,-74.7865159
829,11.01034,-74.8085
830,11.016573,-74.7958609
831,6.2755987,-75.5475017
832,10.929058,-74.7865159
833,10.95946,-74.80803
834,11.00535,-74.7893159
835,10.9791968,-74.7851426
836,10.9786616,-74.7940711
837,10.9227022,-74.8146958
838,10.9863131,-74.8355812
839,11.00821,-74.79647
840,10.99341,-74.8102039
841,10.929058,-74.7865159
842,10.9806769,-74.7902965
843,4.605008,-74.1078015
844,11.0179732,-74.8064963
845,10.9617503,-74.8227131
846,10.947554,-74.8165191
847,11.039318,-74.8258479
848,6.2365736,-75.5934163
849,11.0094739,-74.8251448
850,10.97307,-74.80565
851,-16.6553798,-49.2726338
852,10.9281313,-74.7961293
853,17.473061,-91.4265916
854,10.9763357,-74.7769003
855,10.9860595,-74.7968836
856,10.9797558,-74.8090067
857,32.612915,-115.4592896
858,-9.7170902,-35.8077918
859,10.9845458,-74.7856249
860,10.9983,-74.80778
861,10.982466,-74.7844509
862,10.9736,-74.78441
863,10.96221,-74.8074099
864,10.9846113,-74.7784254
865,10.9460937,-74.7988407
866,10.9824937,-74.78421
867,10.9906687,-74.7841593
868,10.96221,-74.8074099
869,10.9696524,-74.7822371
870,10.9321534,-74.7819155
871,10.9861784,-74.7918983
872,10.9763357,-74.7769003
873,10.9904142,-74.8086037
874,10.99087,-74.8266348
875,10.988528,-74.7851589
876,10.97395,-74.77499
877,10.9868713,-74.8199945
878,10.9520996,-74.7736722
879,10.93959,-74.81282
880,10.988356,-74.8164869
881,10.9961063,-74.808858
882,10.979762,-74.7772029
883,10.9362916,-74.8193372
884,10.929058,-74.7865159
885,10.9440623,-74.8276453
886,10.9755669,-74.7898074
887,10.96305,-74.82852
888,10.988528,-74.7851589
889,11.003628,-74.7866769
890,11.0064766,-74.7896194
891,10.9815169,-74.8121968
892,10.9647268,-74.7868545
893,10.9629986,-74.7950365
894,10.9763357,-74.7769003
895,40.9147487,14.7927229
896,10.976452,-74.7775569
897,10.976184,-74.7769779
898,10.979081,-74.7961179
899,10.9873679,-74.7957949
900,10.976452,-74.7775569
901,10.9830795,-74.8000929
902,10.9719722,-74.8366987
903,11.0012437,-74.7983973
904,10.9605974,-74.7748639
905,10.9574605,-74.8021946
906,10.9816609,-74.7735549
907,10.96221,-74.8074099
908,10.9518233,-74.7814724
909,10.988528,-74.7851589
910,10.98388,-74.83436
911,10.976452,-74.7775569
912,10.9907913,-74.791296
913,10.9465953,-74.810263
914,10.958562,-74.8236219
915,10.929058,-74.7865159
916,17.473061,-91.4265916
917,10.9866326,-74.8031478
918,11.00607,-74.83526
919,10.991875,-74.7901479
920,10.9865079,-74.8080571
921,10.9617919,-74.7931439
922,10.9409184,-74.7930788
923,11.024507,-74.8023569
924,10.9906637,-74.7796646
925,10.929449,-74.7948949
926,10.976442,-74.8334329
927,10.9872529,-74.8095439
928,10.9745569,-74.8363386
929,10.98133,-74.83769
930,10.9606838,-74.8395547
931,10.9343332,-74.799332
932,11.00637,-74.82535
933,10.98691,-74.9544
934,10.96221,-74.8074099
935,10.982466,-74.7844509
936,10.9943041,-74.8055126
937,10.946739,-74.7807379
938,11.2253624,-74.1927641
939,10.929058,-74.7865159
940,10.96221,-74.8074099
941,-20.207141,-70.1356718
942,10.9323318,-74.7819878
943,21.279906,-89.677678
944,10.9998911,-74.8239678
945,11.0006663,-74.8167403
946,10.94376,-74.7769
947,10.97307,-74.80565
948,10.9855456,-74.8220585
949,10.976452,-74.7775569
950,-16.6553798,-49.2726338
951,4.5781629,-74.1616499
952,10.9866326,-74.8031478
953,-16.6553798,-49.2726338
954,10.9855456,-74.8220585
955,10.9802458,-74.7868717
956,11.0021423,-74.8287428
957,10.9435965,-74.8363735
958,10.9380503,-74.8343432
959,10.9391537,-74.7896333
960,11.004304,-74.7871109
961,3.435942,-76.4675259
962,-16.6553798,-49.2726338
963,10.979081,-74.7961179
964,10.9977683,-74.8232731
965,39.526758,-0.4860578
966,10.976452,-74.7775569
967,3.451654,-76.4807919
968,10.9816609,-74.7735549
969,11.010318,-74.8157679
970,10.9531839,-74.7866226
