,Latitud,Longitud
0,11.002119,-74.7946429
1,39.526758,-0.4860578
2,-20.207141,-70.1356718
3,10.954369,-74.7911628
4,10.9763357,-74.7769003
5,10.9299797,-74.7991271
6,10.9822805,-74.7909848
7,10.9388646,-74.7789899
8,10.952157,-74.8223929
9,10.9431455,-74.8034733
10,10.9866326,-74.8031478
11,10.95502,-74.77906
12,10.9775842,-74.7950473
13,10.9631659,-74.7861714
14,10.9915844,-74.8071299
15,19.846496,-90.527326
16,10.9992726,-74.808618
17,10.976399,-74.7774339
18,10.976399,-74.7774339
19,10.93676,-74.7799
20,10.9387959,-74.7917988
21,10.9967337,-74.795152
22,10.9928042,-74.7830855
23,10.9323098,-74.7819988
24,11.0064766,-74.7896194
25,10.9387959,-74.7917988
26,10.976935,-74.8395749
27,10.93946,-74.7873392
28,10.9763357,-74.7769003
29,10.995179,-74.8259069
30,10.979666,-74.7772509
31,10.9680263,-74.7862244
32,11.0086,-74.81179
33,11.00695,-74.82612
34,10.9951263,-74.8290095
35,10.9970839,-74.8304375
36,10.9653532,-74.8424864
37,10.976399,-74.7774339
38,10.9387959,-74.7917988
39,10.9482934,-74.8143983
40,9.310275,-75.3783079
41,10.96221,-74.8074099
42,10.976399,-74.7774339
43,20.49689672074689,-86.95526698547718
44,10.9784769,-74.8258334
45,11.005833,-74.7896429
46,10.9617758,-74.7749727
47,10.991988,-74.8190079
48,10.9916287,-74.8134402
49,10.9902144,-74.7859912
50,10.9698287,-74.7827651
51,7.890828,-72.5120939
52,10.976399,-74.7774339
53,10.9593995,-74.7861139
54,11.01081,-74.81468
55,-20.2076361,-70.134546
56,10.9936037,-74.8263415
57,10.9801089,-74.7881547
58,10.9460832,-74.80211
59,11.0020787,-74.8158981
60,10.95635,-74.7793
61,10.99759,-74.80814
62,4.7256812,-74.0572704
63,10.96835,-74.83805
64,11.0059154,-74.7889819
65,11.0204755,-74.7987258
66,10.9462397,-74.7900469
67,36.4691506,-5.0030826
68,20.9740275,-89.6104595
69,10.9763357,-74.7769003
70,10.964405,-74.8043656
71,10.96459,-74.78795
72,10.99403,-74.8015339
73,10.93809,-74.77477
74,10.973169,-74.8108059
75,10.9594166,-74.819546
76,10.987798,-74.7872079
77,10.9574605,-74.8021946
78,10.9466155,-74.8102037
79,10.9717974,-74.7795708
80,10.9763357,-74.7769003
81,10.9479935,-74.7751375
82,4.7985073,-75.7343828
83,10.9366579,-74.8145426
84,10.975095,-74.8389529
85,10.929058,-74.7865159
86,10.9761005,-74.7767731
87,10.9736,-74.78441
88,10.929058,-74.7865159
89,10.976399,-74.7774339
90,10.96446,-74.8385
91,10.9719722,-74.8366987
92,3.40411,-76.5083842
93,10.9483636,-74.7836391
94,10.9916539,-74.8118476
95,11.0168,-74.8258
96,10.976184,-74.7769779
97,6.177932,-75.5997079
98,11.01703,-74.79612
99,10.9520996,-74.7736722
100,4.7341419,-74.0998561
101,10.9659289,-74.7751076
102,11.00485,-74.835
103,10.95575,-74.7754
104,10.9719722,-74.8366987
105,10.976442,-74.7774879
106,10.9623967,-74.8184554
107,10.93427,-74.8244
108,10.96109,-74.77964
109,10.9314787,-74.8299686
110,10.9886399,-74.8290422
111,10.9915844,-74.8071299
112,11.0168,-74.81962
113,10.9543321,-74.8211322
114,10.9763357,-74.7769003
115,10.929449,-74.7948949
116,10.9833474,-74.8034269
117,10.9671479,-74.7994944
118,11.0004436,-74.808172
119,10.9373575,-74.8279021
120,10.9412408,-74.80123
121,10.9723813,-74.7811526
122,10.9606838,-74.8395547
123,10.8471699,-74.7823034
124,10.99832,-74.82267
125,10.9653532,-74.8424864
126,11.004304,-74.7871109
127,10.9954116,-74.7871625
128,10.99354,-74.82492
129,10.9504484,-74.8004263
130,10.9376879,-74.8095462
131,10.9745874,-74.801628
132,10.9868282,-74.7983492
133,10.98523,-74.80342
134,10.97154,-74.83706
135,10.9920321,-74.7967012
136,10.9901723,-74.8272424
137,11.003943,-74.8252265
138,-20.2080272,-70.1313522
139,10.9653953,-74.8110761
140,19.846496,-90.527326
141,10.947554,-74.8165191
142,10.9392849,-74.7887117
143,10.969698,-74.8429919
144,3.414527,-76.4857059
145,10.9530922,-74.8194659
146,10.99772,-74.81513
147,11.0044789,-74.7878023
148,10.982761,-74.7849759
149,-3.8302467,-38.5526634
150,10.9835518,-74.7886247
151,10.9719722,-74.8366987
152,10.9552221,-74.7659199
153,11.00324,-74.80496
154,10.9681178,-74.7935578
155,11.01015,-74.81511
156,39.526758,-0.4860578
157,10.96221,-74.8074099
158,10.9625125,-74.8340294
159,4.7505494,-74.0371399
160,10.9624837,-74.8077733
161,10.9647687,-74.8020327
162,11.0133413,-74.8182155
163,10.9730024,-74.7924515
164,3.4742909,-76.4878706
165,10.976399,-74.7774339
166,10.965835,-74.801596
167,10.9828412,-74.7697246
168,10.958562,-74.8236219
169,10.9637508,-74.817714
170,10.9830795,-74.8000929
171,10.9998253,-74.8138634
172,10.9719722,-74.8366987
173,10.9436406,-74.8297041
174,10.9644937,-74.838263
175,10.928945,-74.7869449
176,-3.269742,-79.967358
177,41.4256535,1.9512484
178,10.833834,-74.762827
179,10.9946368,-74.8026258
180,10.989809,-74.7973259
181,10.9456954,-74.821784
182,11.0038937,-74.81273
183,10.9806769,-74.7902965
184,10.958562,-74.8236219
185,10.9906637,-74.7796646
186,10.9433388,-74.8310798
187,10.9249532,-74.7938298
188,10.99684,-74.8085
189,11.0030408,-74.8207699
190,10.9784769,-74.8258334
191,11.0059154,-74.7889819
192,10.9906569,-74.7829166
193,10.9928476,-74.8113469
194,10.929058,-74.7865159
195,10.96712,-74.79638
196,10.9731137,-74.797579
197,10.9719722,-74.8366987
198,10.9363029,-74.8209945
199,10.929058,-74.7865159
200,3.5554395,-76.2889663
201,10.9763357,-74.7769003
202,10.976393,-74.8334119
203,10.9406273,-74.8279511
204,10.95393,-74.774
205,10.98371,-74.80475
206,10.96221,-74.8074099
207,10.9787798,-74.7808437
208,10.9640936,-74.8388495
209,21.023461,-89.649546
210,10.9763357,-74.7769003
211,10.9574605,-74.8021946
212,10.961681,-74.7965749
213,10.9404435,-74.7974313
214,10.936691,-74.8182519
215,10.9828663,-74.8333748
216,10.9659813,-74.7898892
217,10.8471699,-74.7823034
218,11.01302,-74.81299
219,10.9763357,-74.7769003
220,10.9906485,-74.7811093
221,10.9587181,-74.8032712
222,10.9465028,-74.7876894
223,-36.5590884,-56.6884896
224,10.9826,-74.8304659
225,10.9595101,-74.7869561
226,21.287663,-89.6635509
227,10.9606838,-74.8395547
228,10.9402637,-74.7911673
229,10.9668779,-74.7838872
230,-3.8302467,-38.5526634
231,10.95712,-74.78694
232,10.9961063,-74.808858
233,10.9724884,-74.7975736
234,10.9719722,-74.8366987
235,10.9835408,-74.7757254
236,10.991312,-74.7857379
237,10.9466155,-74.8102037
238,10.9816407,-74.7877748
239,11.028616,-74.8058709
240,10.9761005,-74.7767731
241,10.9893447,-74.8030073
242,10.9518953,-74.7838688
243,10.97154,-74.83706
244,10.9274011,-74.7924639
245,11.0082992,-74.8041824
246,36.4691506,-5.0030826
247,10.9570578,-74.8763717
248,10.9809942,-74.8106591
249,11.028616,-74.8058709
250,10.9974405,-74.7910562
251,10.97169,-74.83719
